DAY_OF_WEEK,TRUCK_BRAND_NAME,CITY,LOCATION,DAILY_SALES
3,7,0,1719,11738.0
3,14,2,2023,8188.0
3,5,2,765,4599.0
4,14,2,2004,15307.0
5,4,2,294,10832.0
6,3,2,785,8486.5
5,11,0,997,9202.0
5,7,0,1510,9108.0
0,3,0,81,10096.5
0,6,2,2075,8529.5
2,13,2,1107,3202.5
2,3,2,1835,7198.5
3,14,1,1773,59514.0
6,0,0,1826,15202.0
6,8,0,1482,16804.0
0,0,0,161,18573.0
3,7,0,471,18629.0
4,9,0,1259,5833.0
0,0,0,30,5992.0
1,7,0,1485,11614.0
3,0,3,549,8827.0
4,3,3,116,9424.5
2,5,1,1802,46131.0
1,7,0,1854,13213.0
3,10,1,110,46470.0
3,2,2,371,5745.0
4,4,2,2013,6786.0
5,14,2,187,7926.0
6,3,2,431,18037.0
5,3,3,2014,10319.5
5,11,3,2006,8112.0
6,0,3,1114,9275.0
5,2,1,669,32708.0
1,5,2,631,5672.0
2,2,2,1456,7885.0
2,14,2,1817,6839.0
3,14,2,1122,6738.0
3,1,2,1554,10746.0
5,0,2,472,6388.0
6,13,2,815,3914.0
5,11,1,738,28084.0
6,5,1,387,25074.0
5,7,0,1861,11695.0
2,13,2,47,7805.0
0,9,0,427,5998.0
1,11,0,51,15679.0
2,5,0,509,6611.0
0,7,0,155,18455.0
2,11,0,769,4448.0
6,8,1,1955,34952.0
1,9,0,200,13904.0
0,5,1,753,25088.0
1,7,1,932,45407.0
6,9,0,2053,17610.0
6,6,0,745,11574.5
6,9,0,453,9176.0
1,10,0,523,5898.0
0,0,0,160,6877.0
3,3,0,505,7769.0
4,11,0,2044,6284.0
5,5,0,696,6401.0
0,3,0,2090,13532.0
0,8,0,884,7245.0
1,14,0,1501,5247.0
4,8,0,1743,6018.0
4,11,0,672,6541.0
5,14,0,303,17133.0
1,9,3,1048,5845.0
6,9,3,1032,7762.0
4,14,0,1774,12879.0
2,13,1,1407,13426.0
4,2,1,1703,29807.0
1,4,3,1116,11475.0
1,9,3,396,15456.0
2,9,1,369,64197.0
3,2,1,1662,31889.0
4,2,1,737,34213.0
0,6,1,1773,50165.25
1,6,2,1697,12101.0
2,1,2,1670,2895.0
4,0,1,1105,28002.0
3,1,3,1421,5315.0
6,4,3,778,13076.0
3,7,1,940,40437.0
4,13,1,1341,14745.5
0,2,1,501,36042.0
0,14,1,928,117089.0
5,0,1,496,59238.0
5,5,1,2019,23914.0
2,2,1,67,35274.0
3,2,1,1018,59351.0
4,3,1,1489,28732.5
0,3,2,1709,9300.0
1,13,2,1685,3511.5
1,2,2,863,7779.0
1,1,2,446,4375.0
1,4,2,1533,9466.0
1,9,2,1522,5818.0
2,7,3,1863,13641.0
3,14,3,39,8089.0
4,10,3,2038,7041.0
4,11,3,1825,4728.0
4,9,3,2095,6256.0
6,8,3,220,8619.0
0,0,3,1644,7185.0
5,11,1,1035,25977.0
4,2,2,325,23580.0
6,9,1,1947,31234.0
0,0,2,789,7699.0
1,10,1,651,23544.0
5,10,2,1122,9951.0
6,0,2,783,9089.0
0,9,2,175,4924.0
6,6,2,1172,11640.75
3,8,2,83,6661.0
3,9,2,1709,12722.0
4,12,2,428,7693.0
5,5,2,433,14276.0
5,4,2,1930,11094.0
5,11,2,625,4786.0
6,9,2,413,20607.0
0,11,0,1353,8090.0
4,11,0,692,7297.0
3,3,2,358,6981.0
3,1,2,1930,4934.0
3,4,2,982,7624.0
4,3,2,391,7212.0
5,2,1,976,66548.0
3,9,3,531,6839.0
6,6,2,833,13557.25
0,5,2,53,5338.0
3,7,0,1409,7160.0
0,14,0,779,7143.0
2,6,0,1971,10206.0
2,8,3,2014,13049.0
3,11,1,1708,53539.0
3,0,0,1878,15173.0
1,12,4,611,787.0
6,1,1,1608,13904.0
6,0,1,318,31811.0
0,9,3,1618,8659.0
1,5,3,1722,6342.0
0,14,2,1151,6034.0
5,9,3,2085,11178.0
1,5,2,1417,18026.0
2,0,2,1173,16302.0
2,4,2,765,7576.0
3,5,2,1563,11504.0
2,6,1,753,42215.25
4,4,3,425,10910.0
6,12,3,1732,16860.0
3,2,1,650,31879.0
5,7,1,1892,49468.0
0,10,3,935,12567.0
0,9,3,844,24715.0
4,8,2,1534,7645.0
4,4,2,122,10318.0
6,12,3,308,11066.0
0,8,1,497,63936.0
0,4,3,184,8872.0
1,3,3,1960,8021.5
0,2,2,325,7737.0
1,11,2,415,6291.0
2,10,2,414,5116.0
3,9,1,29,27980.0
4,7,1,451,47774.0
6,2,1,8,35393.0
3,8,3,897,25211.0
4,5,3,2092,15068.0
5,1,3,1665,4900.0
6,13,3,1938,8716.5
0,10,1,1746,26056.0
2,4,3,1256,5090.0
3,1,3,2085,3854.0
3,10,3,1038,6102.0
3,12,3,231,7097.0
2,11,3,125,5913.0
3,10,3,1732,14669.0
5,10,3,1676,15835.0
5,4,3,1913,8269.0
4,3,3,143,11996.0
5,11,3,1712,7339.0
2,11,1,495,25325.0
0,12,3,1204,6389.0
1,12,3,678,7748.0
1,8,3,1936,6738.0
4,4,3,853,19139.0
1,6,2,1914,8592.0
1,5,2,1666,20902.0
6,8,2,1559,12220.0
6,7,2,441,13349.0
3,11,3,1599,4689.0
0,5,3,1592,3045.0
3,13,4,1307,744.5
1,9,4,1370,1091.0
3,10,4,1725,3034.0
6,4,4,1872,5440.0
3,4,4,608,2684.0
1,1,3,1047,5025.0
1,12,4,597,1022.0
2,11,4,609,1573.0
3,5,4,1395,931.0
4,13,4,1064,1140.5
4,12,4,1063,1334.0
4,7,4,881,1116.0
5,1,4,1250,1503.0
6,1,4,597,680.0
0,0,4,599,1237.0
0,8,4,882,1128.0
2,13,4,1317,654.5
3,4,4,1234,2890.0
3,11,4,2082,759.0
4,11,4,1066,979.0
0,1,0,73,3868.0
2,13,4,566,2327.0
5,13,4,1251,2131.0
2,13,4,1849,853.5
5,13,4,871,2351.0
5,13,4,1052,1622.0
3,13,4,608,1708.5
5,13,4,1394,1644.0
1,13,4,725,1558.0
2,13,2,980,3959.0
2,10,2,1790,14782.0
3,11,2,2088,8005.0
1,1,0,499,4939.0
2,1,0,736,4234.0
5,2,0,1412,27129.0
1,3,4,1323,1305.5
1,0,4,875,2563.0
2,9,4,715,1119.0
5,9,4,2109,1334.0
6,3,4,708,1058.5
6,11,4,1020,1142.0
1,0,4,616,732.0
2,8,4,1217,1009.0
0,2,4,1299,2547.0
2,14,0,551,6455.0
4,9,1,2063,26981.0
1,10,3,231,7091.0
2,14,3,1589,12233.0
2,6,3,99,15490.75
3,10,3,1938,4281.0
3,12,3,1682,5496.0
1,9,1,1718,25194.0
0,1,0,1917,2966.0
2,8,1,1287,33927.0
2,7,1,1443,39343.0
2,1,0,1336,9171.0
1,5,3,1827,5839.0
2,1,3,2118,12175.0
2,11,3,108,6678.0
0,4,0,203,11429.0
1,2,0,1482,16293.0
2,2,0,160,7416.0
2,14,0,1089,6051.0
4,9,2,1925,12715.0
5,14,2,95,8204.0
5,1,3,2017,10705.0
5,11,3,677,6880.0
6,1,3,1088,5561.0
3,11,0,2000,12709.0
2,1,4,603,968.0
1,13,4,902,1167.5
6,13,4,1022,1552.0
3,1,4,1301,1245.0
2,5,1,420,43168.0
6,8,0,1472,12636.0
0,11,0,537,11197.0
1,1,0,780,9813.0
1,1,0,1864,3780.0
1,5,0,1503,6785.0
1,8,0,666,8686.0
2,0,0,834,8365.0
1,5,4,871,751.0
2,11,4,880,1238.0
0,6,4,620,2755.75
0,8,4,555,496.0
2,1,4,344,1032.0
5,13,4,705,552.5
5,1,4,1544,1071.0
3,14,1,2010,58929.0
3,8,0,26,8546.0
5,10,0,2068,5179.0
5,9,0,1661,7168.0
4,6,0,996,10666.5
1,8,0,1889,8082.0
2,8,0,1637,7484.0
5,3,0,676,11554.5
3,9,1,1556,61797.0
4,1,4,1371,1487.0
1,1,4,1328,1149.0
2,13,4,1231,649.0
2,13,4,1014,2163.0
3,1,4,1328,793.0
5,1,4,1328,590.0
1,13,4,1295,1531.0
5,8,4,1762,4366.0
2,1,4,1031,670.0
3,1,4,1004,291.0
6,8,4,1404,838.0
0,1,2,1104,3658.0
1,6,2,316,6595.25
3,3,2,1710,7265.0
3,6,2,1133,8193.25
4,1,2,446,8637.0
5,7,1,516,50400.0
3,2,3,1592,9724.0
3,5,3,1078,5720.0
4,14,3,307,15793.0
4,11,3,1431,7427.0
5,1,3,1644,5698.0
3,9,3,109,3857.0
6,12,3,518,11287.0
3,11,2,1823,8885.0
4,14,2,168,6764.0
4,11,2,170,8002.0
5,1,0,1410,10942.0
0,12,4,1664,1840.0
1,8,4,1297,1308.0
4,3,4,1356,1524.0
5,3,4,607,830.5
5,0,4,600,1175.0
6,6,4,1063,1856.25
0,12,4,1326,1038.0
1,14,4,872,943.0
5,2,4,1620,1173.0
2,1,4,1382,389.0
6,1,4,951,568.0
5,8,4,1347,1094.0
2,1,4,1983,948.0
2,8,4,400,2691.0
5,13,1,1891,28383.0
5,7,1,1941,41552.0
5,3,3,1592,17771.5
2,13,4,987,355.5
6,13,4,1023,1219.5
2,13,4,300,894.0
2,8,4,1328,2036.0
1,8,4,1653,1977.0
2,8,4,632,1259.0
4,2,4,1370,1134.0
3,2,4,732,3847.0
0,12,4,1305,492.0
0,13,4,1998,1511.5
1,14,4,1026,1384.0
3,5,4,1252,1130.0
1,13,4,1376,640.0
1,13,4,1998,1047.5
5,5,4,1625,1414.0
6,11,4,872,1530.0
2,5,4,1000,921.0
3,2,4,711,2985.0
0,1,3,328,4185.0
1,7,3,1880,11655.0
6,11,0,1899,9109.0
1,8,0,761,8968.0
6,7,3,2017,11641.0
3,6,3,638,14632.0
1,6,2,1169,13093.75
3,3,2,1194,7324.5
3,1,2,794,2495.0
5,2,1,46,33863.0
5,9,1,644,26186.0
6,2,1,1285,29843.0
6,6,1,273,47760.75
1,9,0,910,7465.0
0,5,4,607,840.0
1,11,3,166,10354.0
5,14,3,65,7794.0
4,14,3,844,10159.0
6,2,1,189,36894.0
5,9,3,217,12660.0
6,7,1,388,90162.0
2,3,3,1183,7284.0
2,13,1,202,15263.0
2,11,1,1927,27518.0
5,0,0,329,11261.0
6,1,0,1751,4625.0
6,9,0,1719,8969.0
0,12,0,522,8392.0
0,13,1,2066,30162.5
1,1,3,242,4588.0
1,12,3,1936,9636.0
1,5,3,680,5790.0
2,13,3,1291,4183.0
2,9,3,1121,7434.0
0,3,3,1722,6059.0
3,9,3,1256,8522.0
5,9,3,908,6433.0
3,6,0,1753,8034.0
3,11,0,841,5191.0
4,3,0,2064,5841.0
4,0,0,303,8720.0
2,14,2,915,8356.0
3,13,2,1523,2327.5
4,12,2,1102,10830.0
4,5,2,1107,5577.0
5,10,2,2097,9817.0
6,14,2,287,16307.0
6,7,2,521,14307.0
1,9,3,1701,8596.0
0,5,2,1170,4798.0
2,3,3,2014,6872.0
3,13,2,1314,3304.5
3,1,2,295,8104.0
4,12,2,1223,9255.0
0,9,1,642,30452.0
1,6,1,1258,39592.5
3,10,1,370,46998.0
6,10,1,1856,50343.0
6,11,1,128,53756.0
6,9,0,119,9807.0
0,8,0,330,6123.0
4,1,4,1220,1942.0
4,7,4,1068,1349.0
5,6,4,782,2819.25
0,4,4,1832,1222.0
1,0,4,620,1117.0
3,6,4,2015,1415.5
3,0,4,563,1158.0
6,4,4,2033,1327.0
1,14,1,437,55146.0
4,3,3,65,10778.5
4,8,3,1960,11180.0
2,6,0,1453,28320.0
2,12,0,201,7294.0
2,8,0,509,10226.0
2,14,0,1854,7151.0
5,12,0,550,10066.0
6,14,0,1248,11496.0
4,13,3,724,3139.5
4,9,3,1538,9090.0
0,3,3,1283,7325.5
0,4,3,1976,9025.0
6,10,0,11,6467.0
0,11,0,510,7801.0
0,7,0,71,9257.0
1,14,0,2050,15718.0
1,7,0,56,12136.0
2,6,0,21,14417.5
5,2,0,51,6838.0
5,9,0,1907,6036.0
3,13,3,1676,8339.5
3,3,3,2006,6368.0
5,3,3,1045,8184.5
5,3,3,111,8740.0
0,0,1,239,32706.0
2,13,0,1267,3102.0
3,7,0,1861,13274.0
0,9,3,877,8764.0
1,4,3,1589,7955.0
3,1,3,252,5203.0
2,13,1,376,13274.0
6,5,3,1115,10711.0
4,13,3,801,2871.0
6,12,3,817,10497.0
2,10,3,2006,6741.0
2,11,3,1936,8269.0
3,11,3,1463,5828.0
6,8,1,163,65590.0
6,11,1,1342,23483.0
4,2,0,292,11031.0
5,1,0,886,5955.0
6,3,3,1993,10926.0
0,9,3,1936,4535.0
3,9,3,898,11747.0
5,3,3,1980,14951.0
5,5,0,22,8997.0
0,13,3,1346,3174.5
2,13,3,1256,3765.5
2,3,3,528,8537.0
4,3,3,1890,6156.0
4,12,3,1883,6359.0
5,13,3,219,9292.5
3,8,1,1171,34890.0
3,11,1,890,24742.0
3,7,1,374,46743.0
4,13,2,1819,4670.0
3,7,1,516,40715.0
0,11,1,1927,23962.0
6,2,2,521,15873.0
6,1,2,2086,3477.0
0,4,2,981,9467.0
1,5,2,1329,7007.0
2,13,2,6,3059.0
6,14,1,383,28157.0
5,3,2,1214,12063.0
5,14,2,1542,10345.0
3,13,2,1492,3527.0
1,8,1,640,37907.0
3,8,1,932,30172.0
3,12,3,698,7908.0
3,10,1,456,26810.0
1,3,3,1463,5671.0
3,11,1,752,29333.0
5,10,2,1865,5974.0
3,12,3,1958,5917.0
6,4,3,266,9950.0
2,4,3,1118,16379.0
3,4,3,109,8157.0
1,12,1,914,24983.0
0,8,1,1916,36778.0
1,5,1,2007,24956.0
2,0,2,2113,7283.0
3,13,2,49,4034.5
3,5,2,1546,7890.0
3,8,2,1223,8741.0
2,8,1,1438,31502.0
2,3,3,1360,10012.5
0,4,3,138,18418.0
3,12,3,79,12166.0
6,10,4,1605,2773.0
6,14,3,1987,7307.0
0,13,3,1216,2392.5
0,14,0,101,7187.0
1,12,0,509,7317.0
1,11,0,834,9099.0
2,6,0,1876,8116.5
2,4,0,869,10886.0
2,9,0,1168,5429.0
1,2,4,952,2039.0
3,10,4,1310,2551.0
4,14,4,906,767.0
5,14,4,992,1306.0
6,13,4,599,1249.0
3,11,4,608,1046.0
3,8,4,1234,1016.0
4,1,4,985,565.0
6,10,4,1031,1080.0
3,10,4,1369,1711.0
0,13,4,961,782.0
4,8,4,709,1518.0
6,14,1,250,27061.0
6,2,4,1063,2223.0
0,11,4,1602,551.0
1,2,4,2115,2004.0
3,13,4,1026,1114.5
5,1,4,2020,807.0
0,14,4,1386,1031.0
5,1,4,1056,1760.0
0,9,4,344,1660.0
0,2,4,1270,1143.0
1,2,4,1232,633.0
2,11,4,611,729.0
6,9,2,1669,6917.0
6,12,1,1549,26586.0
6,8,1,1502,29669.0
1,9,3,1732,14091.0
2,10,3,1184,6251.0
4,3,3,1786,5950.0
0,11,0,1824,5945.0
1,6,0,196,11722.0
1,1,0,544,4341.0
1,5,0,695,4387.0
1,6,1,2010,45005.5
0,3,0,583,3021.0
1,3,2,2087,10992.5
2,2,2,982,8211.0
3,2,2,1176,11567.0
3,14,2,1818,11568.0
4,6,2,366,20934.25
3,10,1,337,22413.0
0,4,3,638,10259.0
5,4,3,1204,7895.0
5,13,0,1188,3985.0
6,14,4,1721,1151.0
4,3,4,1544,1009.0
0,14,4,1000,1977.0
3,4,4,965,1569.0
6,4,4,1874,1170.0
4,1,4,881,450.0
1,5,1,495,44749.0
5,9,3,1598,8228.0
0,3,3,1713,6629.5
0,10,3,548,4049.0
6,3,4,1021,2478.5
1,4,4,729,1005.0
1,9,4,1021,871.0
2,2,4,706,1487.0
6,5,4,902,1646.0
2,1,4,987,719.0
0,13,4,1397,678.0
0,2,4,1036,518.0
4,4,4,1371,3869.0
4,0,0,1150,6287.0
5,3,0,743,8534.0
6,2,0,2090,6971.0
6,11,0,848,9315.0
0,8,0,2100,6866.0
2,8,3,411,6224.0
3,3,3,59,6450.0
4,3,0,671,6858.5
5,10,0,806,7573.0
5,12,0,262,12596.0
5,14,3,435,7053.0
6,13,3,37,8304.0
6,7,3,156,12791.0
0,1,3,1887,7102.0
0,8,3,1416,5095.0
2,2,0,695,5997.0
3,8,0,742,8230.0
3,5,1,270,25598.0
4,5,1,1633,20916.0
6,2,1,1345,38292.0
5,14,1,204,31545.0
1,2,3,1065,5264.0
1,7,3,23,10837.0
2,7,3,701,11093.0
3,1,3,1788,4879.0
4,11,3,1618,5286.0
5,9,3,845,10035.0
6,14,0,1587,6727.0
6,12,0,1441,9687.0
0,3,0,492,9334.5
1,2,0,1753,12907.0
6,9,0,2050,9492.0
2,13,2,1534,2682.0
3,9,0,746,6692.0
4,9,0,1949,7451.0
6,14,1,171,29854.0
2,12,0,841,7488.0
3,13,0,2072,2283.5
0,8,1,265,33698.0
2,5,1,1588,27036.0
5,6,2,2114,17800.25
6,9,2,338,10267.0
0,11,4,1050,829.0
0,7,4,602,1841.0
1,1,4,967,1030.0
1,2,4,618,1905.0
3,9,4,1015,1047.0
3,13,4,1233,1333.5
5,3,4,1762,1408.5
4,7,4,1027,3246.0
0,3,4,1052,1110.5
0,9,4,985,1014.0
3,11,4,712,951.0
5,14,4,1379,1320.0
3,11,3,1598,4003.0
3,7,3,681,12173.0
4,14,3,312,8431.0
4,9,2,95,16250.0
4,8,0,30,9485.0
5,9,0,1259,6932.0
0,14,1,420,63910.0
4,8,3,98,11313.0
0,3,3,1115,14181.5
0,6,3,1454,10418.0
0,10,3,1519,5906.0
0,12,3,1722,5884.0
3,2,3,799,7904.0
1,2,2,1215,8740.0
2,9,2,1924,17484.0
6,3,0,32,5371.0
0,3,3,866,5559.0
1,5,1,110,26173.0
2,3,0,573,8109.0
2,11,0,136,7678.0
2,13,1,2024,16639.0
0,9,0,484,5046.0
2,2,0,104,19155.0
4,4,1,660,41406.0
3,3,4,1395,852.5
0,5,4,1846,457.0
5,10,4,714,2285.0
1,7,1,2076,44579.0
3,11,1,1258,22171.0
2,11,1,70,25182.0
0,12,0,247,6098.0
2,2,0,1903,7258.0
2,14,3,1713,10105.0
2,10,3,252,6754.0
0,7,4,880,1200.0
5,2,4,1254,2938.0
1,1,4,1383,2008.0
1,11,4,1371,1293.0
4,14,4,1348,795.0
0,5,4,1843,991.0
1,13,4,1363,394.5
3,1,4,342,1202.0
4,13,4,1721,2829.5
4,13,4,1871,1510.5
5,14,4,1071,863.0
1,8,4,1388,2221.0
4,14,4,1326,1153.0
5,1,4,1385,499.0
5,1,4,1766,1222.0
0,1,4,1372,480.0
4,12,4,2101,2124.0
6,7,4,1051,1971.0
5,9,3,1121,6216.0
0,13,4,979,364.0
6,1,4,901,612.0
6,1,4,562,719.0
1,13,4,594,762.5
5,1,4,617,1202.0
6,7,4,1063,1679.0
0,6,4,1915,1369.25
1,5,4,707,987.0
1,8,4,1852,2367.0
4,1,4,1073,902.0
4,1,4,603,1290.0
6,13,4,1381,855.5
0,1,4,627,702.0
4,13,4,716,1528.5
4,8,4,957,3334.0
0,2,0,466,9463.0
0,5,3,1117,5521.0
4,10,2,224,5306.0
6,10,2,538,5634.0
6,0,2,2088,5590.0
0,0,2,1820,5272.0
4,12,3,157,17216.0
5,2,3,1956,10071.0
6,10,3,2057,7746.0
6,4,3,896,11066.0
1,6,3,1048,12363.5
2,14,3,458,7382.0
3,10,3,821,6000.0
2,10,1,1848,22910.0
5,11,3,2107,8106.0
4,9,3,157,7374.0
6,9,3,334,13088.0
5,12,3,1635,19005.0
5,8,1,228,31763.0
6,0,3,1109,12090.0
6,11,3,1919,10079.0
4,12,3,1038,8281.0
6,9,3,681,9410.0
2,3,3,1722,6911.0
2,9,3,37,9107.0
4,10,3,242,6573.0
0,8,3,1665,10291.0
2,14,3,1836,7652.0
2,0,3,1463,9197.0
2,0,3,1712,10399.0
2,5,3,1905,7271.0
6,10,3,158,7769.0
0,6,3,36,7054.25
0,0,3,266,5455.0
4,4,2,1815,6485.0
1,14,2,2113,17098.0
1,4,2,1101,14227.0
2,3,2,446,7723.0
2,0,2,1686,5708.0
0,9,1,398,32013.0
2,7,2,95,13251.0
4,14,2,360,9545.0
5,13,2,385,6142.5
0,10,2,386,6098.0
0,7,2,473,9264.0
3,0,1,1716,30785.0
5,11,1,1733,24045.0
4,5,1,752,26662.0
0,14,1,341,53510.0
1,9,2,963,7362.0
5,12,3,1292,10024.0
2,1,0,1080,8500.0
2,12,0,676,9358.0
4,10,2,1009,7017.0
4,11,2,815,8949.0
5,7,2,382,11929.0
6,2,2,1636,8368.0
4,3,2,1691,6846.5
6,1,2,1289,3262.0
6,9,2,60,6208.0
0,2,2,464,4046.0
3,7,1,914,40378.0
6,4,3,174,11001.0
3,5,2,785,3843.0
6,5,2,1162,4186.0
3,10,3,2057,4535.0
4,4,1,46,41417.0
2,4,3,970,6130.0
4,9,3,912,11839.0
5,1,2,170,6972.0
1,5,2,1178,3379.0
2,1,2,1289,2838.0
5,4,1,1989,28298.0
6,1,2,50,4370.0
6,1,2,1154,2975.0
0,5,2,1202,3441.0
3,1,2,1155,3835.0
5,3,2,981,10264.5
1,1,2,1568,6081.0
4,5,2,1593,10330.0
5,5,2,789,20110.0
3,11,0,574,7444.0
4,11,0,136,10085.0
5,1,2,2081,4668.0
5,5,2,365,6891.0
6,10,1,437,26966.0
5,3,4,1234,1680.5
1,9,2,1202,5506.0
2,2,2,1738,10855.0
2,10,2,325,5460.0
2,4,2,786,12155.0
2,11,2,1523,8817.0
3,2,2,982,4715.0
3,10,2,431,4501.0
3,12,2,1215,5643.0
4,6,2,1194,10663.5
4,8,2,346,6319.0
0,5,3,1883,7402.0
2,4,3,1493,33909.0
3,1,3,1804,4072.0
3,3,2,1533,6185.0
3,1,2,1179,2961.0
6,1,0,468,5771.0
1,6,0,1899,10529.5
1,12,0,485,5595.0
6,2,2,1449,7518.0
6,4,2,1306,11190.0
1,13,2,1138,3792.5
6,3,1,1035,29219.0
1,13,2,1517,4753.5
1,10,2,1807,12567.0
1,5,2,1193,10574.0
2,6,2,164,8227.75
6,0,2,1666,7730.0
6,0,2,443,7860.0
4,4,2,1122,10109.0
6,2,2,1929,9005.0
6,1,2,1464,3197.0
6,0,2,186,10127.0
6,12,2,1153,6441.0
4,5,2,1563,5910.0
5,5,2,1154,5446.0
2,2,2,1672,6984.0
4,5,2,2110,14174.0
2,3,2,1973,8514.0
5,8,1,1341,73906.0
2,6,2,2025,7741.25
4,5,2,263,5282.0
0,3,2,1177,6726.5
4,2,2,345,7186.0
5,1,2,1709,3087.0
0,5,1,388,21634.0
1,2,1,1549,33583.0
1,1,1,1746,13925.0
6,7,2,1174,13668.0
1,9,0,1510,7585.0
3,2,0,797,10111.0
3,6,0,504,9777.75
3,9,0,468,8129.0
2,8,2,314,8833.0
5,7,0,697,19109.0
0,4,0,206,7775.0
1,2,0,937,12042.0
0,10,2,1790,4374.0
0,0,2,83,7996.0
1,7,2,1835,8786.0
3,0,2,442,8000.0
4,0,1,351,28371.0
4,9,2,825,7608.0
5,14,2,1522,10285.0
5,9,2,1193,16327.0
3,1,1,250,14623.0
3,1,2,1161,6512.0
3,12,2,815,5903.0
4,5,2,1807,8673.0
4,4,2,815,8629.0
0,6,2,1689,22058.75
1,2,2,1709,6886.0
2,5,2,784,6771.0
5,3,2,1282,8927.5
0,3,2,1178,4977.5
5,1,1,33,17307.0
2,5,2,631,6495.0
3,2,2,1812,7724.0
5,5,2,1568,4155.0
2,7,3,79,14656.0
5,6,0,754,12225.75
5,12,0,15,10746.0
5,5,0,248,9375.0
2,2,1,107,36499.0
1,10,1,748,22479.0
1,10,1,490,55200.0
4,8,1,893,30909.0
5,6,1,270,42625.0
1,9,0,996,5289.0
3,12,3,173,22642.0
2,13,1,1094,14847.0
4,4,3,191,9499.0
5,3,3,284,17238.5
5,4,3,2054,12134.0
6,3,3,63,7434.0
6,4,3,209,25304.0
2,1,0,1441,4648.0
1,2,0,32,8319.0
5,1,0,899,6854.0
3,14,1,388,31282.0
3,1,1,163,13663.0
3,7,1,1758,41493.0
3,1,0,33,7715.0
3,9,2,1924,6078.0
5,10,0,1580,9775.0
6,14,1,1773,28743.0
0,13,3,1893,3213.5
6,0,1,1459,29393.0
6,12,1,1513,27471.0
0,12,1,1279,29934.0
4,12,0,119,6880.0
0,13,0,993,3933.0
2,7,3,907,22059.0
3,14,3,1487,14641.0
4,5,3,2095,5613.0
6,13,1,1514,13200.0
3,14,4,1373,2436.0
4,4,4,552,1792.0
2,1,4,1388,990.0
6,2,4,565,2806.0
0,10,4,1297,1413.0
3,12,4,300,1274.0
0,12,4,1750,2003.0
1,7,4,615,1548.0
1,12,4,781,1388.0
4,1,1,2106,14504.0
3,5,1,630,22910.0
6,4,3,525,7817.0
5,10,1,2073,25753.0
2,0,0,1585,7651.0
2,6,0,1690,14329.25
0,8,1,1359,30950.0
4,6,1,819,41685.75
5,13,1,12,13679.0
3,14,2,215,5105.0
5,3,2,423,17224.0
5,14,2,1740,6238.0
1,5,3,1683,6692.0
2,1,3,1844,3441.0
2,5,3,532,4824.0
2,9,3,578,6419.0
3,10,3,575,5482.0
1,3,1,703,27797.0
1,14,1,757,25936.0
4,7,3,2118,9960.0
5,3,3,579,7101.5
0,6,2,1437,9888.5
1,13,2,215,3939.5
3,1,2,788,7168.0
6,8,1,1551,36043.0
3,4,3,452,9702.0
3,7,3,534,16953.0
4,13,3,575,4650.0
4,5,3,799,4935.0
2,0,0,1971,5574.0
6,12,3,241,7350.0
3,3,4,1059,1961.5
5,5,4,1328,992.0
6,1,4,716,530.0
6,3,2,771,6388.0
5,8,2,2021,11677.0
0,0,2,2087,5126.0
2,3,2,134,8028.5
6,5,1,1645,22162.0
4,14,2,327,9476.0
4,5,2,1449,5421.0
5,2,2,1582,8416.0
4,2,2,1560,17539.0
1,1,2,2091,3438.0
2,6,2,1185,9243.5
0,3,4,1874,942.0
1,2,4,1356,3587.0
3,3,4,923,1259.0
6,8,4,2042,1760.0
6,13,1,370,16802.0
5,5,4,1998,1420.0
1,7,4,400,1782.0
2,9,4,399,1304.0
2,14,0,1427,7244.0
3,1,0,1757,7825.0
5,5,2,840,13216.0
6,2,2,1835,17443.0
6,3,0,973,8592.5
0,1,0,1990,3764.0
0,8,0,1199,5968.0
0,9,3,972,5644.0
1,4,3,1260,8375.0
3,4,3,1905,9990.0
3,13,4,1323,658.0
4,6,4,1219,2005.0
5,0,4,556,2857.0
1,3,2,1040,12325.0
3,5,2,426,3854.0
5,5,3,2074,14515.0
6,4,3,1676,10385.0
6,0,2,539,5517.0
0,8,2,1992,7597.0
2,14,0,1988,5702.0
2,0,0,82,5246.0
2,4,0,693,7545.0
3,7,0,1702,8884.0
4,9,3,1463,8103.0
5,0,1,183,28020.0
5,5,3,936,9061.0
6,8,3,917,8569.0
4,1,0,1089,3591.0
1,9,3,153,8664.0
1,1,4,1026,405.0
4,1,4,1230,523.0
2,8,4,1763,1612.0
3,1,4,903,981.0
6,11,0,1089,8783.0
5,7,3,1477,14269.0
5,9,1,941,30819.0
6,10,3,629,7553.0
1,4,3,1836,7126.0
5,1,2,1840,4857.0
6,8,1,482,35868.0
3,4,3,481,11115.0
2,2,0,1610,7303.0
4,2,0,2044,9490.0
0,1,3,1722,3196.0
0,5,3,222,5317.0
1,4,3,677,8722.0
4,13,2,186,4593.5
4,2,2,1241,11224.0
6,3,4,1872,538.5
4,5,4,1066,1163.0
5,2,4,1053,1181.0
0,1,4,1370,613.0
0,8,4,1873,2766.0
1,5,4,1382,1051.0
3,2,4,1846,1236.0
0,11,4,627,990.0
2,4,4,1385,1630.0
0,2,1,893,31751.0
5,4,4,1219,1086.0
0,9,4,1604,2127.0
2,9,4,1382,3068.0
1,3,4,2041,1216.0
3,0,4,1394,1022.0
4,2,4,1001,3750.0
6,2,4,1051,3253.0
